year,gennme,prodnme,state,quarter,suppression,totalRX
2017,Eszopiclone,ESZOPICLONE,NE,1,F,159
2017,Eszopiclone,ESZOPICLONE,NE,1,T,0
2017,Eszopiclone,LUNESTA,NE,1,T,0
2017,Zaleplon,ZALEPLON,NE,1,F,193
2017,Zaleplon,ZALEPLON,NE,1,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NE,1,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,1,F,3244
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,1,T,0
2017,Eszopiclone,ESZOPICLONE,NE,2,F,72
2017,Eszopiclone,ESZOPICLONE,NE,2,T,0
2017,Eszopiclone,LUNESTA,NE,2,T,0
2017,Zaleplon,ZALEPLON,NE,2,F,185
2017,Zaleplon,ZALEPLON,NE,2,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,2,F,2857
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,2,T,0
2017,Eszopiclone,ESZOPICLONE,NE,3,F,56
2017,Eszopiclone,ESZOPICLONE,NE,3,T,0
2017,Eszopiclone,LUNESTA,NE,3,T,0
2017,Zaleplon,ZALEPLON,NE,3,F,214
2017,Zaleplon,ZALEPLON,NE,3,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,3,F,2925
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,3,T,0
2017,Eszopiclone,ESZOPICLONE,NE,4,F,48
2017,Eszopiclone,ESZOPICLONE,NE,4,T,0
2017,Eszopiclone,LUNESTA,NE,4,T,0
2017,Zaleplon,ZALEPLON,NE,4,F,213
2017,Zaleplon,ZALEPLON,NE,4,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,4,F,2878
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NE,4,T,0
2017,Eszopiclone,ESZOPICLONE,NH,1,F,15
2017,Eszopiclone,ESZOPICLONE,NH,1,T,0
2017,Zaleplon,ZALEPLON,NH,1,F,28
2017,Zaleplon,ZALEPLON,NH,1,T,0
2017,Zolpidem Tartrate,AMBIEN,NH,1,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NH,1,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,1,F,1236
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,1,T,0
2017,Eszopiclone,ESZOPICLONE,NH,2,F,17
2017,Eszopiclone,ESZOPICLONE,NH,2,T,0
2017,Zaleplon,ZALEPLON,NH,2,F,38
2017,Zaleplon,ZALEPLON,NH,2,T,0
2017,Zolpidem Tartrate,AMBIEN,NH,2,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NH,2,T,0
2017,Zolpidem Tartrate,EDLUAR,NH,2,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,2,F,1230
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,2,T,0
2017,Eszopiclone,ESZOPICLONE,NH,3,F,12
2017,Eszopiclone,ESZOPICLONE,NH,3,T,0
2017,Zaleplon,ZALEPLON,NH,3,F,34
2017,Zaleplon,ZALEPLON,NH,3,T,0
2017,Zolpidem Tartrate,AMBIEN,NH,3,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NH,3,T,0
2017,Zolpidem Tartrate,EDLUAR,NH,3,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,3,F,1183
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,3,T,0
2017,Eszopiclone,ESZOPICLONE,NH,4,F,17
2017,Eszopiclone,ESZOPICLONE,NH,4,T,0
2017,Zaleplon,ZALEPLON,NH,4,F,62
2017,Zaleplon,ZALEPLON,NH,4,T,0
2017,Zolpidem Tartrate,AMBIEN,NH,4,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NH,4,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,4,F,1181
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NH,4,T,0
2017,Eszopiclone,ESZOPICLONE,NJ,1,F,326
2017,Eszopiclone,ESZOPICLONE,NJ,1,T,0
2017,Eszopiclone,LUNESTA,NJ,1,T,0
2017,Zaleplon,ZALEPLON,NJ,1,F,977
2017,Zaleplon,ZALEPLON,NJ,1,T,0
2017,Zolpidem Tartrate,AMBIEN,NJ,1,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NJ,1,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,1,F,28851
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,1,T,0
2017,Eszopiclone,ESZOPICLONE,NJ,2,F,276
2017,Eszopiclone,ESZOPICLONE,NJ,2,T,0
2017,Eszopiclone,LUNESTA,NJ,2,T,0
2017,Zaleplon,ZALEPLON,NJ,2,F,975
2017,Zaleplon,ZALEPLON,NJ,2,T,0
2017,Zolpidem Tartrate,AMBIEN,NJ,2,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NJ,2,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,2,F,27744
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,2,T,0
2017,Eszopiclone,ESZOPICLONE,NJ,3,F,303
2017,Eszopiclone,ESZOPICLONE,NJ,3,T,0
2017,Eszopiclone,LUNESTA,NJ,3,T,0
2017,Zaleplon,ZALEPLON,NJ,3,F,921
2017,Zaleplon,ZALEPLON,NJ,3,T,0
2017,Zolpidem Tartrate,AMBIEN,NJ,3,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NJ,3,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,3,F,26969
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,3,T,0
2017,Eszopiclone,ESZOPICLONE,NJ,4,F,263
2017,Eszopiclone,ESZOPICLONE,NJ,4,T,0
2017,Eszopiclone,LUNESTA,NJ,4,T,0
2017,Zaleplon,ZALEPLON,NJ,4,F,890
2017,Zaleplon,ZALEPLON,NJ,4,T,0
2017,Zolpidem Tartrate,AMBIEN,NJ,4,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NJ,4,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,4,F,26008
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NJ,4,T,0
2017,Eszopiclone,ESZOPICLONE,NM,1,F,222
2017,Eszopiclone,ESZOPICLONE,NM,1,T,0
2017,Eszopiclone,LUNESTA,NM,1,T,0
2017,Zaleplon,ZALEPLON,NM,1,F,89
2017,Zaleplon,ZALEPLON,NM,1,T,0
2017,Zolpidem Tartrate,AMBIEN,NM,1,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NM,1,T,0
2017,Zolpidem Tartrate,EDLUAR,NM,1,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,1,F,8545
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,1,T,0
2017,Eszopiclone,ESZOPICLONE,NM,2,F,249
2017,Eszopiclone,ESZOPICLONE,NM,2,T,0
2017,Zaleplon,ZALEPLON,NM,2,F,83
2017,Zaleplon,ZALEPLON,NM,2,T,0
2017,Zolpidem Tartrate,AMBIEN,NM,2,T,0
2017,Zolpidem Tartrate,AMBIEN CR,NM,2,T,0
2017,Zolpidem Tartrate,EDLUAR,NM,2,T,0
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,2,F,8109
2017,Zolpidem Tartrate,ZOLPIDEM TARTRATE,NM,2,T,0
